provider,provider_hotel_id,name,address,city,country,country_code,latitude,longitude,stars
dida,1214341,Hotel Du Lac et Bellevue,Località Santa Cristina,Bardolino,Italy,IT,45.543245,10.724886,4
expedia,12697469,Racar Hotel & Resort,"Viale Racar, 25, Frigole",Lecce,Italy,IT,40.431659,18.244837,3
webbeds,1850108,Racar Hotel &amp; Resort,"Viale Racar, 25 ; Frigole",LECCE,ITALY,IT,40.431141,18.245081,3
expedia,1636399,Centro Hotel Turku,Yliopistonkatu 12a,Turku,Finland,FI,60.45364,22.27063,3.5
paximum,243902,Centro Turku,Yliopistonkatu 12 20100 Turku,Turku,Finland,FI,60.45361,22.27067,3
webbeds,1546438,CENTRO HOTEL,Yliopistonkatu 12a 20100 Turku,TURKU,FINLAND,FI,60.453613,22.2707,3
dida,243629,Centro Hotel Turku,Yliopistonkatu 12a,Turku,Finland,FI,60.45364,22.27063,3.5
expedia,3812225,Jin Di Grand Hotel- Guiyang,6 South Jinyang Road (jinyang Nan Lu),Guiyang,China,CN,26.600801,106.62137,2
tripcom,664185,Empark Grand Hotel,No. 346 Beijing West Road,Гуйян,China,CN,26.606609,106.627836,5
paximum,211580,Empark Grand Hotel Guiyang,,Guiyang,China,CN,26.5787,106.711,
dida,480472,Empark Grand Hotel,No. 346 Beijing West Road,Guiyang,China,CN,26.600933,106.621274,5
expedia,12667,Super 8 by Wyndham Atoka,2421 S. Mississippi Ave,Atoka,United States,US,34.367893,-96.13965,2.5
tripcom,2929368,Super 8 by Wyndham Atoka,2421 S Mississippi Ave,Атока,United States,US,34.361571,-96.145882,2
paximum,402414,Best Western Atoka Inn,2101 South Mississippi Avenue Atoka OK 74525,Atoka,USA,US,34.36701,-96.1401,2
webbeds,193356,Super 8 by Wyndham Atoka,2101 S Mississippi Avenue,ATOKA - OK,UNITED STATES OF AMERICA,US,34.361706,-96.145668,3
dida,146615,Super 8 by Wyndham Atoka,2421 S. Mississippi Ave,Atoka,Usa,US,34.367893,-96.13965,2.5
expedia,19265681,HI Hostel Zagreb,Petrinjska 77,Zagreb,Croatia,HR,45.806743,15.980469,1
webbeds,2774395,HI Hostel Zagreb,Petrinjska 77. . 10000. Zagreb. . HR,MEDULIN,CROATIA,HR,45.806759,15.98041,1
dida,938137,HI Hostel Zagreb,Petrinjska 77,Zagreb,Croatia,HR,45.806743,15.980469,1
tripcom,1367552,Zhouzhuang Zhengunong Inn,No. 6 Hougang Street,Куньшань,China,CN,31.120137,120.856181,2
expedia,27830,Best Western Plus Wilkes Barre-Scranton Airport Hotel,30 Concorde Drive,Avoca,United States,US,41.33114,-75.73705,2.5
tripcom,2314517,Best Western Plus Wilkes Barre-Scranton Airport Hotel,30 Concorde Dr,Дюпон,United States,US,41.331196,-75.737058,3
paximum,406576,Holiday Inn Express Wilkes-Barre/Scranton (Airport),30 Concorde Drive Pittston PA 18641,Pittston,USA,US,41.33131,-75.73581,2
webbeds,2437235,Best Western Plus Wilkes Barre-Scranton Airport Hotel,30 Concorde Drive,PITTSTON - PA,UNITED STATES OF AMERICA,US,41.331299,-75.735474,3
dida,69154,Best Western Plus Wilkes Barre-Scranton Airport Hotel,30 Concorde Drive,Scranton (and vicinity),Usa,US,41.33114,-75.73705,2.5
expedia,49084536,Chalet Alpinka,Ambrož pod Krvavcem 62a,Cerklje na Gorenjskem,Slovenia,SI,46.29139,14.533159,3
paximum,301079,Apartments Alpinka,,Cerklje na Gorenjskem,Slovenia,SI,46.2314,14.4943,
expedia,446554,Residence Inn By Marriott New Rochelle,35 Le Count Pl,New Rochelle,United States,US,40.911688,-73.780637,3
tripcom,2233810,Residence Inn New Rochelle,35 Lecount Pl,Нью-Рошелл,United States,US,40.911662,-73.780642,3
paximum,445627,Residence Inn New Rochelle,35 Lecount Place New Rochelle NY 10801,New Rochelle,USA,US,40.91128,-73.78068,4
webbeds,1298608,Residence Inn By Marriott New Rochelle,35 Le Count Pl ;,NEW ROCHELLE - NY,UNITED STATES OF AMERICA,US,40.911617,-73.780762,3
dida,44049,Residence Inn By Marriott New Rochelle,35 Le Count Pl,White Plains (and vicinity),Usa,US,40.911688,-73.780637,3
expedia,22555297,Hotel New Otani Takaoka,1 Shinyoko-cho,Takaoka,Japan,JP,36.744569,137.016803,3.5
tripcom,1646340,Hotel New Otani Takaoka,1-1 Shinyokomachi,Такаока,Japan,JP,36.744444,137.016589,3
webbeds,2373175,Hotel New Otani Takaoka,Shinyokomachi 1 Takaoka,TOYAMA,JAPAN,JP,36.744461,137.016464,3
dida,1400795,Hotel New Otani Takaoka,1 Shinyoko-cho,Toyama (and vicinity),Japan,JP,36.744569,137.016803,3.5
expedia,3076383,Hampton Inn & Suites Pueblo/North,4790 Eagleridge Circle,Pueblo,United States,US,38.323097,-104.62154,2.5
tripcom,2216727,Hampton Inn & Suites Pueblo/North,4790 Eagleridge Cir,Пуэбло,United States,US,38.322068,-104.619724,2
paximum,424219,Hampton Inn & Suites Pueblo North,4790 Eagleridge Circle Pueblo Colorado 81008,Pueblo,USA,US,38.32208,-104.6197,3
webbeds,169236,HAMPTON INN SUITES PUEBLO NORTH,4790 Eagleridge Circle,PUEBLO - CO,UNITED STATES OF AMERICA,US,38.322079,-104.619637,3
dida,1012925,Hampton Inn & Suites Pueblo/North,4790 Eagleridge Circle,Pueblo (and vicinity),Usa,US,38.323097,-104.62154,2.5
expedia,8035578,Blu Atlantic Oceanfront Hotel & Suites,1203 S Ocean Blvd,Myrtle Beach,United States,US,33.675145,-78.898101,2.5
paximum,430485,Beach Side Motel,1203 South Ocean Boulevard Myrtle Beach SC 29577,Myrtle Beach,USA,US,33.67603,-78.89854,
webbeds,1307778,BLU ATLANTIC OCEANFRONT HOTEL SUITES,1203 S Ocean Blvd ;,MYRTLE BEACH - SC,UNITED STATES OF AMERICA,US,33.676029,-78.89856,3
dida,8931,Blu Atlantic Oceanfront Hotel & Suites,1203 S Ocean Blvd,Myrtle Beach (and vicinity),Usa,US,33.675145,-78.898101,2.5
expedia,12366758,The Moon River Homestay & Villa,"Tra Que Vegetable Village, Cam Ha, Hoi An",Da Nang,Vietnam,VN,15.90578,108.34415,3
webbeds,1828038,The Moon River Homestay &amp; Villa,Tra Que Vegetable Village ; Cam An,HOI AN,VIETNAM,VN,15.90228,108.341698,3
dida,196240,The Moon River Homestay & Villa,"Tra Que Vegetable Village, Cam Ha, Hoi An",Hoi An (and vicinity),Vietnam,VN,15.90578,108.34415,3
expedia,12322946,Euro Star,"DUSAN-RO 14-GIL 14-12, GEUMCHEON-GU",Seoul,Korea (South),KR,37.469322,126.89422,2
expedia,5670,Park Inn by Radisson Berlin Alexanderplatz,Alexanderplatz 7,Berlin,Germany,DE,52.523364,13.413345,4.5
tripcom,731288,Park Inn by Radisson Berlin Alexanderplatz,Alexanderpl. 7,Берлин,Germany,DE,52.522811,13.413102,4
paximum,146344,Park Inn by Radisson Berlin Alexanderplatz,Alexanderplatz 7 10178 Berlin,Berlin,Germany,DE,52.52287,13.41268,4
webbeds,7994,Park Inn by Radisson Berlin Alexanderplatz,Alexanderplatz 7,BERLIN,GERMANY,DE,52.523109,13.41276,4
dida,12211,Park Inn by Radisson Berlin Alexanderplatz,Alexanderplatz 7,Berlin,Germany,DE,52.523364,13.413345,4.5
expedia,788284,Hôtel & Spa - Thalazur Arcachon,"9 Avenue Du Parc, Plage des Abatilles",Arcachon,France,FR,44.651688,-1.192889,4
tripcom,1778253,Thalazur Arcachon - Hôtel & Spa,9 Av. du Parc,Аркашон,France,FR,44.652018,-1.192102,4
paximum,247429,Les Bains d'Arguin,Avenue du parc Plage Pereire/Plage Abatilles 33120 Arcachon,Arcachon,France,FR,44.65246,-1.192688,4
webbeds,833135,Thalazur Arcachon,Avenue du parc,ARCACHON,Франция,FR,44.650932,-1.191581,4
dida,1027025,Hôtel & Spa - Thalazur Arcachon,"9 Avenue Du Parc, Plage des Abatilles",Arcachon,France,FR,44.651688,-1.192889,4
expedia,1665288,Luz Plaza São Paulo,"Rua Prates, 145 - Bom Retiro",São Paulo,Brazil,BR,-23.532752,-46.636951,4
tripcom,2195339,Luz Plaza São Paulo,"Rua Prates, 145",Сан-Паулу,Brazil,BR,-23.532579,-46.637016,4
webbeds,514955,LUZ PLAZA,"RUA PRATES, 145",SAO PAULO,BRAZIL,BR,-23.532682,-46.636902,4
dida,186960,Luz Plaza São Paulo,"Rua Prates, 145 - Bom Retiro",Sao Paulo (and vicinity),Brazil,BR,-23.532752,-46.636951,4
expedia,9747299,Hotel Citradream Yogyakarta,Jl. AM Sangaji No. 28,Yogyakarta,Indonesia,ID,-7.781342,110.36719,3
tripcom,2893300,Hotel Citradream Tugu Yogyakarta,"Jl. A.M. Sangaji No.28, RT.038/RW.008, Cokrodiningratan, Kec",Jetis,Indonesia,ID,-7.780204,110.367667,2
webbeds,1518618,HOTEL CITRADREAM YOGYAKARTA,Jl. AM Sangaji No. 28,YOGYAKARTA,INDONESIA,ID,-7.78134,110.367188,2
dida,153073,Hotel Citradream Yogyakarta,Jl. AM Sangaji No. 28,Yogyakarta (and vicinity),Indonesia,ID,-7.781342,110.36719,3
expedia,2416,La Quinta Inn by Wyndham Cocoa Beach-Port Canaveral,1275 N Atlantic Ave,Cocoa Beach,United States,US,28.333907,-80.610622,3
tripcom,2885018,La Quinta Inn by Wyndham Cocoa Beach-Port Canaveral,1275 N Atlantic Ave,Коко-Бич,United States,US,28.333579,-80.610956,2
paximum,400594,La Quinta Inn Cocoa Beach,1275 North Atlantic Avenue Cocoa Beach Florida 32931,Cocoa Beach,USA,US,28.33357,-80.61099,2.5
webbeds,254756,LA QUINTA INN BY WYNDHAM COCOA BEACH PORT CANAVERAL,1275 North Atlantic Avenue,COCOA BEACH - FL,UNITED STATES OF AMERICA,US,28.333584,-80.610939,3
dida,38557,La Quinta Inn by Wyndham Cocoa Beach-Port Canaveral,1275 N Atlantic Ave,Cocoa Beach,Usa,US,28.333907,-80.610622,3
expedia,18804,Hilton Kuching,1 Jln Tunku Abdul Rahman,Kuching,Malaysia,MY,1.557593,110.350587,5
tripcom,1761277,Hilton Kuching,Jalan Tunku Abdul Rahman,Кучинг,Malaysia,MY,1.557203,110.350523,5
paximum,287694,Kuching Hilton,Jalan Tunku Abdul Rahman 93100 Kuching Malaysia,Kuching,Malaysia,MY,1.557254,110.3501,5
webbeds,88726,Hilton Kuching,"Jalan Tunku Abdul Rahman,",KUCHING,MALAYSIA,MY,1.557217,110.350517,5
dida,106332,Hilton Kuching,1 Jln Tunku Abdul Rahman,Kuching (and vicinity),Malaysia,MY,1.557593,110.350587,5
expedia,82481742,Hotel Durga Silverline,26 Jalori Bari Rd,Jodhpur,India,IN,26.285113,73.016191,3
dida,471264,Hotel Durga Silverline,"Inside Jalori Gate Bari, Behind Razdan Mansion Jalori Gate",Jodhpur,India,IN,26.285388946533203,73.01749420166016,3
expedia,5709273,"Haven Hotel Rotterdam, Curio Collection by Hilton",Leuvehaven 77,Rotterdam,Netherlands,NL,51.91378,4.48209,5
tripcom,776629,"Haven Hotel Rotterdam, Curio Collection by Hilton",Leuvehaven 77,Роттердам,Netherlands,NL,51.913258,4.48235,5
paximum,388762,Mainport by Inntel Hotels,Leuvehaven 77 3011 EA Rotterdam,Rotterdam,Netherlands,NL,51.91341,4.482633,5
webbeds,1176188,"Haven Hotel Rotterdam, Curio Collection by Hilton",Leuvehaven 77,ROTTERDAM,NETHERLANDS,NL,51.913258,4.48235,5
dida,63868,"Haven Hotel Rotterdam, Curio Collection by Hilton",Leuvehaven 77,Rotterdam (and vicinity),Netherlands,NL,51.91378,4.48209,4
expedia,570428,Hampton Inn Columbia-Downtown Historic District,822 Gervais St,Columbia,United States,US,33.99943,-81.03961,2.5
tripcom,2224475,Hampton Inn Columbia-Downtown Historic District,822 Gervais St,Колумбия,United States,US,33.999368,-81.038973,2
paximum,398583,Hampton Inn Columbia - Downtown Historic District,822 Gervais Street Columbia South Carolina 29201,Columbia,USA,US,33.99941,-81.03898,3
webbeds,155676,HAMPTON INN COLUMBIA DOWNTOWN,822 Gervais Street,COLUMBIA - SC,UNITED STATES OF AMERICA,US,33.99931,-81.039513,3
dida,46639,Hampton Inn Columbia-Downtown Historic District,822 Gervais St,Columbia (and vicinity),Usa,US,33.99943,-81.03961,2.5
expedia,9365513,Plaza Hotel Toyota,"Toyosaka -cho 1-chome, 88",Toyota,Japan,JP,35.051614,137.156031,3
tripcom,3695898,Plaza Hotel Toyota,1 Chome-88 Hoeicho,Тоёта,Japan,JP,35.051584,137.155999,4
webbeds,1714828,Plaza Hotel Toyota,"Toyosaka -cho 1-chome, 88 ;",TOYOTA - AICHI PREFECTURE,JAPAN,JP,35.05209,137.155731,4
dida,114846,Plaza Hotel Toyota,"Toyosaka -cho 1-chome, 88",Nagoya (and vicinity),Japan,JP,35.051614,137.156031,3
expedia,39185885,The White Horse Inn,Mill Rd,Halstead,Britain (UK),GB,52.03773,0.530167,3
dida,2100675,The White Horse Inn,Mill Rd,Ridgewell,Great Britain,GB,52.03773,0.530167,3
expedia,3062114,Suzhou Marriott Hotel,"1296 Ganjiang Road West, Gu Su District",Suzhou,China,CN,31.303122,120.58316,5
tripcom,427063,Suzhou Marriott Hotel,No. 1296 Ganjiang West Road,Сучжоу,China,CN,31.308857,120.58953,5
paximum,210130,Suzhou Marriott,1296 Ganjiang Road West Jinchang District Suzhou 215004,Suzhou,China,CN,31.30328,120.5828,5
webbeds,377385,MARRIOTT SUZHOU,1296 Ganjiang Road West,SUZHOU,CHINA,CN,31.303123,120.582901,5
dida,105341,Suzhou Marriott Hotel,No. 1296 Ganjiang West Road,Suzhou,China,CN,31.302632,120.583105,5
expedia,119940286,YEONGJU SPA TOURIST HOTEL,8 DAEHAK-RO 240BEON-GIL,Yeongju,Korea (South),KR,36.816599,128.605706,3
tripcom,58055916,Yeongju Alto Hotel,10 Kkotdongsan-ro 1beon-gil,Йонджу,South Korea,KR,36.811157,128.623099,3
webbeds,4955295,Yeongju Alto Hotel,"8, Kkotdongsan-ro 1beon-gil",GYEONGJU,SOUTH KOREA,KR,36.811123,128.623215,3
dida,1566095,Yeongju Alto Hotel,"8, Flowerdongsan-ro 1beon-gil, Yeongju-si, Gyeongsangbuk-do, Korea",Yeongju,South Korea,KR,36.81112289428711,128.6232147216797,
expedia,4354610,Onsen Yado Hamayu Nagi - Hostel,3-3-10 Kitahama,Beppu,Japan,JP,33.282382,131.503572,2
tripcom,706105,Onsenyado Hamayu Nagi,3 Chome-3-10 Kitahama,Беппу,Japan,JP,33.282376,131.503552,2
paximum,383966,Khaosan Beppu Spa Hostel,3-3-10 Kitahama Beppu Oita Prefecture,Beppu,Japan,JP,33.28243,131.5035,
webbeds,1137798,Onsen yado Hamayu Nagi,3-3-10 Kitahama,BEPPU,JAPAN,JP,33.282501,131.503525,2
dida,69554,Onsen Yado Hamayu Nagi - Hostel,3-3-10 Kitahama,Oita (and vicinity),Japan,JP,33.282382,131.503572,2
expedia,8407692,relexa hotel München,Schwanthalerstrasse 58-60,Munich,Germany,DE,48.137627,11.555657,
webbeds,1463988,Relexa Hotel Munchen,Schwanthalerstrassse 58-60,MUNICH,GERMANY,DE,48.137508,11.55569,3
dida,24083,relexa hotel München,Schwanthalerstrasse 58-60,Munich (and vicinity),Germany,DE,48.137627,11.555657,
expedia,119532,Nightcap at Kondari Resort,49-63 Elizabeth Street,Urangan,Australia,AU,-25.285992,152.896503,3.5
tripcom,737885,Nightcap at Kondari Resort,49-63 Elizabeth St,Еранган,Australia,AU,-25.285992,152.896503,3
paximum,123823,Kondari Resort,49-63 Elizabeth Street 4655 Hervey Bay Queensland,Hervey Bay,Australia,AU,-25.28607,152.8969,4
webbeds,433555,KONDARI RESORT,49-63 Elizabeth Street Hervey Bay QLD 4655,HERVEY BAY,AUSTRALIA,AU,-25.286076,152.897156,4
dida,108152,Nightcap at Kondari Resort,49-63 Elizabeth Street,Urangan,Australia,AU,-25.285992,152.896503,3.5
expedia,9627223,Gum Tree Caravan Park,"8 Amble Lane, (off Toolong Rd)",Port Fairy,Australia,AU,-38.35661,142.2412,3
expedia,76065509,Prager Bay View by Ryson Vacation Rentals,16558 Anchor Way,Galveston,United States,US,29.197614,-94.985361,3.5
expedia,11970170,Clarion Pointe La Malbaie,185 Boul. de Comporté,La Malbaie,Canada,CA,47.637011,-70.144651,2
tripcom,8375075,Clarion Pointe la Malbaie,185 Bd de Comporté,Ла Мальбе,Canada,CA,47.636823,-70.144734,2
webbeds,5177285,Clarion Pointe La Malbaie,185 Boulevard de Comporte,LA MALBAIE - QUEBEC,CANADA,CA,47.63673,-70.14476,3
dida,298772,Clarion Pointe La Malbaie,185 Boul. de Comporté,Charlevoix (and vicinity),Canada,CA,47.637011,-70.144651,2
expedia,2307339,The Springs Resort and Spa at Arenal,"9 Km West and 3.5 km North of La Fortuna, Centre, Arenal Volcano area",Monterrey,Costa Rica,CR,10.519268,-84.688257,5
tripcom,5273531,The Springs Resort & Spa at Arenal,"9 Km Oeste y km 4 Norte del centro de la Fortuna, La Fortuna",Сан Карлос,Costa Rica,CR,10.519154,-84.688171,5
paximum,144496,The Springs Resort & Spa,Arenal Volcano,Arenal,Costa Rica,CR,10.51938,-84.6881,5
webbeds,1468188,THE SPRINGS RESORT AND SPA AT ARENAL,"Arenal, 9 Km West and ; 3.5 km North of La Fortuna Centre",FORTUNA - COSTA RICA,COSTA RICA,CR,10.51946,-84.68856,4
dida,39431,The Springs Resort and Spa at Arenal,"9 Km West and 3.5 km North of La Fortuna, Centre, Arenal Volcano area",Monterrey,Costa Rica,CR,10.519268,-84.688257,5
expedia,1364143,Mercure Le Mans Centre,19 Rue Chanzy,Le Mans,France,FR,48.0016,0.20252,4
tripcom,2230370,Hôtel Mercure le Mans Centre,19 Rue Chanzy,Ле-Ман,France,FR,48.001967,0.202745,4
paximum,247356,Mercure Le Mans Centre,"19, rue Chanzy 72000 Le Mans",Le Mans,France,FR,48.00202,0.202658,4
webbeds,901815,Mercure Le Mans Centre,19 rue Chanzy,LE MANS,Франция,FR,48.001888,0.202744,4
dida,89180,Mercure Le Mans Centre,19 Rue Chanzy,Le Mans,France,FR,48.0016,0.20252,4
expedia,31856555,Hotel Restaurant Passmann,Volmestraße 83,Luedenscheid,Germany,DE,51.20873,7.571182,
tripcom,23008958,Hotel Restaurant Passmann,Volmestraße 83,Люденшайд,Germany,DE,51.208622,7.571208,3
paximum,181947,Passmann,Volmestraße 83 58515 Lüdenscheid,Lüdenscheid,Germany,DE,51.2088,7.571824,3
expedia,27039029,RedDoorz @ Raya Ngagel 2,"Jl. Kalibokor Selatan No.76, Pucang Sewu, Gubeng",Surabaya,Indonesia,ID,-7.28753,112.75298,2.5
webbeds,2804505,Reddoorz @ Raya Ngagel 2,Jl. Kalibokor Selatan No.76 Pucang Sewu. Gubeng. 60283. Surabaya. . ID,SURABAYA,INDONESIA,ID,-7.28753,112.752983,2
dida,972541,RedDoorz @ Raya Ngagel 2,"Jl. Kalibokor Selatan No.76, Pucang Sewu, Gubeng",Surabaya,Indonesia,ID,-7.28753,112.75298,2.5
expedia,74092581,Hôtel Amoi Paris,12 Rue du Château d'Eau,Paris,France,FR,48.869795,2.36112,4
tripcom,86047047,Hotel Amoi Paris,12 rue du chateau d'eau,Париж,France,FR,48.869795,2.36112,4
webbeds,3778705,Hotel Amoi Paris,12 rue du Chateau d'eau. . 75010. Paris. . FR,PARIS,Франция,FR,48.869709,2.36102,4
dida,1581897,Hôtel Amoi Paris,12 Rue du Château d'Eau,Paris (and vicinity),France,FR,48.869795,2.36112,4
expedia,19838497,Flinders Lane-studio apartment,238 Flinders Lane,Melbourne,Australia,AU,-37.81656,144.966,3.5
expedia,24229579,Beijing Broadcasting Tower Hotel,No.14 Jianguomenwai Da Jie,Beijing,China,CN,39.907368,116.443335,4
tripcom,776692,Beijing Broadcasting Tower Hotel,"No. 14 Jia, Jianguomen Outer Street",Пекин,China,CN,39.913237,116.44976,4
paximum,209612,Broadcasting Tower,A-14 Jianguomenwai Avenue Chaoyang Beijing 100022,Beijing,China,CN,39.90631,116.437,4
webbeds,856005,BROADCASTING TOWER,14 JIA JIANWAI,BEIJING,CHINA,CN,39.90633,116.436867,4
dida,43671,Beijing Broadcasting Tower Hotel,No.14A Jianwai Main Street Chaoyang District,Beijing (and vicinity),China,CN,39.907463,116.44319,4
expedia,42264,Days Inn by Wyndham Metter,1225 South Lewis St,Metter,United States,US,32.37748,-82.06258,2.5
tripcom,2922000,Days Inn by Wyndham Metter,1225 S Lewis St,Меттер,United States,US,32.375092,-82.061889,2
paximum,439444,Days Inn Metter,1225 South Lewis Street Metter GA 30439,Metter,USA,US,32.37516,-82.06168,2
webbeds,718015,Days Inn by Wyndham Metter,1225 South Lewis St,METTER - GA,UNITED STATES OF AMERICA,US,32.37748,-82.062576,2
dida,100044,Days Inn by Wyndham Metter,1225 South Lewis St,Statesboro (and vicinity),Usa,US,32.37748,-82.06258,2.5
expedia,15478559,Belvedere Pineta Camping Village,Località Belvedere,Aquileia,Italy,IT,45.726613,13.401057,
tripcom,7194679,Belvedere Pineta Camping Village Grado,"Via M.L.King, 13",Belvedere,Italy,IT,45.726521,13.398481,2
expedia,14654118,The Sixteenth Naiyang Beach Hotel,19/16 Soi Naiyang16 Moo.1,Sa Khu,Thailand,TH,8.10118,98.30603,3
tripcom,4591384,The Sixteenth Naiyang Beach Hotel - Free Schedule Airport Shuttle,"19/16, Soi Naiyang16, Moo1",Пхукет,Thailand,TH,8.101076,98.305841,3
webbeds,3654975,The Sixteenth Naiyang Beach Hotel,19/16 Soi Naiyang16 Moo.1,PHUKET,THAILAND,TH,8.10118,98.30603,3
dida,212041,The Sixteenth Naiyang Beach Hotel,19/16 Soi Naiyang16 Moo.1,Phuket (and vicinity),Thailand,TH,8.10118,98.30603,3
expedia,8763735,Nostos rooms & Apartments,"Corso Umberto I, 66",Syracuse,Italy,IT,37.065714,15.287833,3
dida,189529,Nostos rooms & Apartments,"Corso Umberto I, 66",Syracuse,Italy,IT,37.065714,15.287833,3
expedia,849273,Hotel Florida,Calle Floridablanca 12-14,San Lorenzo de El Escorial,Spain,ES,40.590621,-4.146062,3
paximum,232445,Best Western Florida,Calle Floridablanca 12-14 28200 San Lorenzo de El Escorial Madrid,San Lorenzo de El Escorial,Spain,ES,40.59074,-4.146936,3
webbeds,222946,HOTEL FLORIDA FORMERLY BEST WESTERN HOTEL FLORIDA,FLORIDABLANCA 12,SAN LORENZO DE EL ESCORIAL,SPAIN,ES,40.590702,-4.146133,3
dida,71134,Hotel Florida,Calle Floridablanca 12-14,San Lorenzo de El Escorial,Spain,ES,40.590621,-4.146062,3
expedia,4578141,Hotel Catedral Patagonia Ski & Wellness,Villa Cerro Catedral,San Carlos de Bariloche,Argentina,AR,-41.163623,-71.44234,4
paximum,108605,Club Hotel Catedral Spa & Resort,8400 Bariloche Patagonia,Bariloche,Argentina,AR,-41.14929,-71.30127,4
webbeds,1256148,Club Hotel Catedral,"Villa Cerro Catedral, San Carlos de Bariloche, Argentina",BARILOCHE,ARGENTINA,AR,-41.163696,-71.441711,4
dida,94657,Hotel Catedral Patagonia Ski & Wellness,Villa Cerro Catedral,Bariloche (and vicinity),Argentina,AR,-41.163623,-71.44234,4
expedia,3657311,Apollon Hotel Apartments,"Neas Fokeas, Platanes",Rethymno,Greece,GR,35.365585,24.535451,3
tripcom,4370978,Apollon Hotel Apartments,Nees Fokees St,Ретимно,Greece,GR,35.365577,24.535355,3
paximum,264527,Apollon Apartments,74100 Platanes Rethymno Crete island,Plataniás (Rethymnon),Greece,GR,35.36561,24.53556,
webbeds,449625,Apollon Hotel Apartments,Nees Fokees St,TOLO,GREECE,GR,35.365452,24.535839,3
dida,990495,Apollon Hotel Apartments,"Neas Fokeas, Platanes",Rethymnon,Greece,GR,35.365585,24.535451,3
expedia,9553410,Las Floritas,"Avenida Arquitecto Gomez Cuesta, 16",Arona,Spain,ES,28.062548,-16.726664,2
paximum,235624,Las Floritas,Avd Arquitecto Gómez Cuesta 16 Playa de las Americas 38660 Teneriffa,Playa de las Americas,Spain,ES,28.06238,-16.72669,2
expedia,27678256,See & GenussHotel Silvia,Westuferstraße 26,Sankt Kanzian am Klopeiner See,Austria,AT,46.6057,14.572306,3
paximum,112369,Silvia,Westuferstraße 26 9122 St. Kanzian am Klopeiner See Kärnten,St. Kanzian,Austria,AT,46.60474,14.57198,3
dida,1047468,See & GenussHotel Silvia,Westuferstraße 26,Sankt Kanzian am Klopeiner See,Austria,AT,46.6057,14.572306,3
expedia,1166445,Extended Stay America Suites Washington DC Herndon Dulles,1021 Elden St,Herndon,United States,US,38.96736,-77.39471,2.5
